"provider"	"name"	"street"	"city"	"state"	"zip"	"country"	"latitude"	"longitude"	"categories"	"phone"	"hours_monday"	"hours_tuesday"	"hours_wednesday"	"hours_thursday"	"hours_friday"	"hours_saturday"	"hours_sunday"	"name_score"	"distance"	"index"	"score.name_score"	"score.distance_score"	"score.phone_score"	"score.category_score"	"score.sum_score"	"score.matching"
"Facebook"	"Restaurant Boustan"	"6202 Sherbrooke O."	"Montreal"	"QC"	"H4B 1M2"	"Canada"	"45.46637"	"-73.62326"	"Lebanese Restaurant, Fast Food Restaurant"	"15144845050"	"11:00-02:00"	"11:00-02:00"	"11:00-02:00"	"11:00-04:00"	"11:00-04:00"	"11:00-04:00"	"11:00-02:00"	 56	1.009065e+01	100	28.0	15	 0	20	 63.0	NOT MATCHED
"Facebook"	"JRESalonMila"	"6204 Sherbrooke West"	"Montreal"	"QC"		"Canada"	"45.46637"	"-73.62326"	"Hair Salon"	"5144822935"	"09:00-17:00"	"09:00-03:00"	"09:00-17:00"	"09:00-21:00"	"09:00-16:00"	"NA-NA"	"NA-NA"	 32	1.009065e+01	100	16.0	15	 0	 0	 31.0	NOT MATCHED
"Facebook"	"Le Jardin de Mélissa"	"6206 rue Sherbrooke Ouest"	"Montreal"	"QC"	"H4B 1M2"	"Canada"	"45.46637"	"-73.62326"	"Florist"	"144881147"	""	""	""	""	""	""	""	 15	1.009065e+01	100	 7.5	15	 0	 0	 22.5	NOT MATCHED
"Facebook"	"Croissant Plus Atwater"		"Montreal"	"QC"		"Canada"	"45.466614"	"-73.62334"	"Cafe"		""	""	""	""	""	""	""	 28	1.807454e+01	100	14.0	15	 0	20	 49.0	NOT MATCHED
"Facebook"	"Montreal Korean & Japanese Foods"	"6151 Sherbrooke Ouest"	"Montreal"	"QC"	"H4B1L9"	"Canada"	"45.46725"	"-73.62289"	"Specialty Grocery Store, Sushi Restaurant"	"144871672"	"09:00-21:00"	"09:00-21:00"	"09:00-21:00"	"09:00-21:00"	"09:00-21:00"	"09:00-20:00"	"11:00-19:00"	 22	9.468495e+01	100	11.0	-5	 0	20	 26.0	NOT MATCHED
"Facebook"	"Rendez-Vous"	"6200 Rue Sherbrooke O"	"Montreal"	"QC"	"H4B 1M2"	"Canada"	"45.46642"	"-73.62334"	"Bar, Restaurant"	"15143690387"	""	""	""	""	""	""	""	 33	4.224163e+00	100	16.5	20	 0	20	 56.5	NOT MATCHED
"Facebook"	"Spa Lulu"	"Beaconsfield"	"Montreal"	"QC"		"Canada"	"45.46630088"	"-73.623587152"	"Nail Salon"		""	""	""	""	""	""	""	 40	2.729386e+01	100	20.0	10	 0	 0	 30.0	NOT MATCHED
"Facebook"	"Le Super Dollar"		"Montreal"	"QC"		"Canada"	"45.46682"	"-73.62335"	"Discount Store"	"15144872010"	""	""	""	""	""	""	""	 18	4.098387e+01	100	 9.0	 2	 0	 0	 11.0	NOT MATCHED
"Facebook"	"A11-1140 Pt-36938"		"Montreal"	"QC"		"Canada"	"45.46623"	"-73.62335"	"Transportation Service"		""	""	""	""	""	""	""	  8	2.496848e+01	100	 4.0	10	 0	 0	 14.0	NOT MATCHED
"Facebook"	"Dancing with the Moon"	"Notre Dame"	"Montreal"	"QC"		"Canada"	"45.46693"	"-73.62284"	"Local Service"		""	""	""	""	""	""	""	 14	6.468606e+01	100	 7.0	 0	 0	 0	  7.0	NOT MATCHED
"Facebook"	"LK& J Fashion"	"Notre-Dame"	"Montreal"	"QC"	"H1N2C8"	"Canada"	"45.46705"	"-73.62261"	"Accessories, Fashion Designer, Design & Fashion"		""	""	""	""	""	""	""	 21	8.619655e+01	100	10.5	-5	 0	 0	  5.5	NOT MATCHED
"Facebook"	"Vhie's Crochet Designs"	"2385 Madison Avenue"	"Montreal"	"QC"		"Canada"	"45.46563"	"-73.62317"	"Accessories"	"146258300"	""	""	""	""	""	""	""	 21	9.226504e+01	100	10.5	-5	 0	 0	  5.5	NOT MATCHED
"Facebook"	"Essentiels J&J"						"45.46682"	"-73.62335"	"Shopping & Retail"		""	""	""	""	""	""	""	 19	4.098387e+01	100	 9.5	 2	 0	 0	 11.5	NOT MATCHED
"Facebook"	"Pro-Pompes Inc"		"Montreal"	"QC"		"Canada"	"45.46692"	"-73.62358"	"Contractor"	"15149909750"	""	""	""	""	""	""	""	 19	5.604228e+01	100	 9.5	 0	 0	 0	  9.5	NOT MATCHED
"Facebook"	"Maçonnerie Eric Provost inc"	"6165 Sherbrooke ouest #206"	"Montreal"	"QC"	"h4b1m1"	"Canada"	"45.46714"	"-73.62321"	"Contractor, Masonry Contractor"	"149441809"	""	""	""	""	""	""	""	 18	7.692166e+01	100	 9.0	-5	 0	 0	  4.0	NOT MATCHED
"Facebook"	"Coiffure Gillespie"		"Montreal"	"QC"		"Canada"	"45.4660628"	"-73.624123"	"Barber Shop, Hair Salon"	"15144878808"	""	""	""	""	""	""	""	 24	7.672296e+01	100	12.0	-5	 0	 0	  7.0	NOT MATCHED
"Facebook"	"West End Barber Shop Regd"	"6160 rue Sherbrooke O"	"Montreal"	"QC"		"Canada"	"45.4667839"	"-73.6228009"	"Hair Salon"	"15144883444"	""	""	""	""	""	""	""	 25	5.436348e+01	100	12.5	 0	 0	 0	 12.5	NOT MATCHED
"Google"	"Bomb Tacos"	"3655 S Durango Dr #27"	"Las Vegas"	"NV"	"89147"	"USA"	"36.1238666"	"-115.2795712"	"restaurants"	"+17022620141"	"10:00 AM – 10:00 PM"	"10:00 AM – 10:00 PM"	"10:00 AM – 10:00 PM"	"10:00 AM – 10:00 PM"	"10:00 AM – 10:00 PM"	"10:00 AM – 10:00 PM"	"10:00 AM – 10:00 PM"	100	2.138814e+00	107	50.0	20	10	20	100.0	MATCHED
"Facebook"	"Dirty Fork Las Vegas"	"3655 S Durango Dr #29"	"Las Vegas"	"NV"	"89147"	"United States"	"36.123908769411"	"-115.27953533048"	"Breakfast & Brunch Restaurant, American Restaurant"	"7029822111"	"07:00-15:30"	"07:00-15:30"	"07:00-15:30"	"07:00-15:30"	"07:00-15:30"	"07:00-15:30"	"07:00-15:30"	 27	7.663513e+00	107	13.5	20	 0	20	 53.5	NOT MATCHED
"Facebook"	"Tcs Rib Crib"	"3655 S Durango Dr"	"Las Vegas"	"NV"	"89147"	"United States"	"36.123338601934"	"-115.27991334149"	"Southern Restaurant, American Restaurant, Soul Food Restaurant"	"7027573740"	""	""	""	""	""	""	""	 55	6.433665e+01	107	27.5	 0	 0	20	 47.5	NOT MATCHED
"Facebook"	"Durango Animal Hospital"	"3615 S Durango Dr"	"Las Vegas"	"NV"	"89147"	"United States"	"36.124241413785"	"-115.27947996184"	"Veterinarian, Hospital"	"7022429044"	"06:00-20:00"	"06:00-20:00"	"06:00-20:00"	"06:00-20:00"	"06:00-18:00"	"08:00-17:00"	"NA-NA"	 30	4.465779e+01	107	15.0	 2	 0	 0	 17.0	NOT MATCHED
"Facebook"	"Brewske's"	"3645 S Durango Dr"	"Las Vegas"	"NV"	"89147"	"United States"	"36.123348479428"	"-115.27932687114"	"Sports Bar, Bar & Grill"	"7022428554"	""	""	""	""	""	""	""	 32	5.984644e+01	107	16.0	 0	 0	 0	 16.0	NOT MATCHED
"Facebook"	"BOMB TACOS"	"3655 S. Durango dr."	"Las Vegas"	"NV"	"89147"	"United States"	"36.1232"	"-115.27961"	"Advertising/Marketing"	"7022620141"	"11:00-22:00"	"11:00-22:00"	"11:00-22:00"	"11:00-22:00"	"11:00-23:00"	"11:00-23:00"	"11:00-21:00"	100	7.215659e+01	107	50.0	-5	10	 0	 55.0	NOT MATCHED
"Facebook"	"Zaytoon Restaurant"	"3655 S Durango Dr Ste 11"	"Las Vegas"	"NV"	"89147"	"United States"	"36.123329370865"	"-115.27985697059"	"Persian/Iranian Restaurant, Family Style Restaurant, Mediterranean Restaurant"	"7026851875"	"11:00-21:00"	"11:00-21:00"	"11:00-21:00"	"11:00-21:00"	"11:00-21:00"	"11:00-21:00"	"NA-NA"	 21	6.303458e+01	107	10.5	 0	 0	20	 30.5	NOT MATCHED
"Facebook"	"Beautiful Faces by Brandi"	"3655 S Durango Dr Ste 24"	"Las Vegas"	"NV"	"89147"	"United States"	"36.123908769411"	"-115.27953533048"	"Day Spa"	"7025951443"	"09:00-21:00"	"09:00-21:00"	"09:00-21:00"	"NA-NA"	"NA-NA"	"NA-NA"	"NA-NA"	 34	7.663513e+00	107	17.0	20	 0	 0	 37.0	NOT MATCHED
"Facebook"	"KIX Taekwondo Academy"	"3655 S Durango Dr"	"Las Vegas"	"NV"	"89147"	"United States"	"36.123309701135"	"-115.2797262905"	"Martial Arts School, Gym/Physical Fitness Center"	"7025029259"	"17:00-21:00"	"17:00-21:00"	"17:00-21:00"	"17:00-21:00"	"17:00-21:00"	"08:00-15:00"	"NA-NA"	 32	6.141294e+01	107	16.0	 0	 0	 0	 16.0	NOT MATCHED
"Facebook"	"Taco Bell"	"3595 S Durango Dr"	"Las Vegas"	"NV"	"89147"	"United States"	"36.124542919706"	"-115.27936816591"	"Fast Food Restaurant, Mexican Restaurant"	"7028696880"	""	""	""	""	""	""	""	 63	7.959645e+01	107	31.5	-5	 0	20	 46.5	NOT MATCHED
"Facebook"	"GoFingerprint"	"3585 S Durango Dr, Suite 103"	"Las Vegas"	"NV"	"89147"	"United States"	"36.124668741024"	"-115.27936935425"	"Passport & Visa Service"	"7028040080"	"08:30-18:00"	"08:30-18:00"	"08:30-18:00"	"08:30-18:00"	"08:30-18:00"	"09:00-14:00"	"NA-NA"	 17	9.325358e+01	107	 8.5	-5	 0	 0	  3.5	NOT MATCHED
"Facebook"	"Las Vegas Pole Dance Studio"	"3655 S Durango Dr, Ste 26"	"Las Vegas"	"NV"	"89147"	"United States"	"36.123338601934"	"-115.27991334149"	"Party Entertainment Service, Performing Arts School"	"7028959000"	"18:00-19:00"	"17:00-18:00"	"18:30-19:00"	"16:00-18:00"	"11:00-13:00"	"10:00-11:00"	"NA-NA"	 27	6.433665e+01	107	13.5	 0	 0	 0	 13.5	NOT MATCHED
"Facebook"	"Boutikitou"	"3655 S Durango Dr"	"Las Vegas"	"NV"	"89147"	"United States"	"36.123338601934"	"-115.27991334149"	"Women's Clothing Store"	"7027888818"	""	""	""	""	""	""	""	 40	6.433665e+01	107	20.0	 0	 0	 0	 20.0	NOT MATCHED
"Facebook"	"Dr. Travis McDermott - Vegas Vet"	"3615 S. Durango Dr"	"Las Vegas"	"NV"	"89147"	"United States"	"36.124169978"	"-115.279492958"	"Veterinarian, Medical & Health"	"7022429044"	"07:00-18:00"	"07:00-18:00"	"07:00-18:00"	"07:00-18:00"	"07:00-18:00"	"08:00-17:00"	"08:00-17:00"	 26	3.663022e+01	107	13.0	 5	 0	 0	 18.0	NOT MATCHED
"Facebook"	"Scoops"	"3655 S Durango Dr"	"Las Vegas"	"NV"	"89147"	"United States"	"36.123309701135"	"-115.2797262905"	"Wholesale & Supply Store"	"7028040555"	"11:00-21:00"	"11:00-21:00"	"11:00-21:00"	"11:00-21:00"	"11:00-21:00"	"11:00-21:00"	"11:00-21:00"	 38	6.141294e+01	107	19.0	 0	 0	 0	 19.0	NOT MATCHED
"Facebook"	"Groomingdales"	"3655 S Durango Dr"	"Las Vegas"	"NV"	"89147"	"United States"	"36.123372166918"	"-115.27992487475"	"Pet Groomer, Pet Store"		"08:00-17:00"	"08:00-17:00"	"08:00-17:00"	"08:00-17:00"	"08:00-17:00"	"08:00-17:00"	"08:00-17:00"	 35	6.159614e+01	107	17.5	 0	 0	 0	 17.5	NOT MATCHED
"Facebook"	"Doe Eyed Lashes"	"3655 S Durango Dr Ste 24"	"Spring Valley"	"NV"	"89147"	"United States"	"36.123809780045"	"-115.27977191423"	"Beauty, Cosmetic & Personal Care"	"7025274044"	""	""	""	""	""	""	""	 32	1.825810e+01	107	16.0	15	 0	 0	 31.0	NOT MATCHED
"Facebook"	"Cyn City Lashes"	"3655 S Durango Dr #24"	"Las Vegas"	"NV"	"89147"	"United States"	"36.123943"	"-115.27975"	"Spa"	"7023495620"	"09:00-18:00"	"09:00-18:00"	"09:00-18:00"	"09:00-18:00"	"09:00-18:00"	"09:00-18:00"	"NA-NA"	 24	1.903769e+01	107	12.0	15	 0	 0	 27.0	NOT MATCHED
"Facebook"	"Las Vegas Laser Skin Care"	"3655 S Durango Dr, Ste 24"	"Las Vegas"	"NV"	"89147"	"United States"	"36.123338601934"	"-115.27991334149"	"Day Spa, Hair Removal Service, Skin Care Service"	"7025285452"	"09:00-18:00"	"09:00-18:00"	"09:00-18:00"	"09:00-18:00"	"09:00-18:00"	"NA-NA"	"NA-NA"	 17	6.433665e+01	107	 8.5	 0	 0	 0	  8.5	NOT MATCHED
"Facebook"	"Classic Mobile Airbrush Tanning"	"3655 S. Durango Drive Suite 24"	"Las Vegas"	"NV"	"89147"	"United States"	"36.123338601934"	"-115.27991334149"	"Tanning Salon"	"7023352667"	""	""	""	""	""	""	""	 29	6.433665e+01	107	14.5	 0	 0	 0	 14.5	NOT MATCHED
"Facebook"	"The Rice Shop"	"3655 S Durango Dr Ste 9"	"Las Vegas"	"NV"	"89147"	"United States"	"36.1232"	"-115.27961"	"Asian Fusion Restaurant"	"7028890468"	""	""	""	""	""	""	""	 26	7.215659e+01	107	13.0	-5	 0	20	 28.0	NOT MATCHED
"Google"	"Billiards N More"	"1335 E Sunset Rd"	"Las Vegas"	"NV"	"89119"	"USA"	"36.071383"	"-115.1358189"	"shopping"	"+17029320696"	"10:00 AM – 6:00 PM"	"10:00 AM – 6:00 PM"	"10:00 AM – 6:00 PM"	"10:00 AM – 6:00 PM"	"10:00 AM – 6:00 PM"	"10:00 AM – 6:00 PM"	"11:00 AM – 4:00 PM"	100	1.165185e+01	109	50.0	15	10	20	 95.0	MATCHED
"Facebook"	"Rival Boxing Gear USA"	"1335 E Sunset Rd Ste G"	"Las Vegas"	"NV"	"89119"	"United States"	"36.071449135602"	"-115.13584074244"	"Sporting Goods Store"	"7029982269"	"10:00-18:00"	"10:00-18:00"	"10:00-18:00"	"10:00-18:00"	"10:00-18:00"	"10:00-16:00"	"NA-NA"	 38	1.896540e+01	109	19.0	15	 0	20	 54.0	NOT MATCHED
"Facebook"	"Gem and Bead Mall Las Vegas"	"1335 E Sunset Rd Ste D"	"Las Vegas"	"NV"	"89119"	"United States"	"36.071492826121"	"-115.13530118571"	"Arts & Crafts Store, Wholesale & Supply Store"	"7026160816"	"10:00-18:00"	"10:00-18:00"	"10:00-18:00"	"10:00-18:00"	"10:00-18:00"	"10:00-18:00"	"12:00-17:00"	 33	5.340143e+01	109	16.5	 0	 0	20	 36.5	NOT MATCHED
"Facebook"	"Dynamex"	"6585 Escondido St"	"Las Vegas"	"NV"	"89119"	"United States"	"36.070941518108"	"-115.13580786047"	"Local Business"	"7022601681"	""	""	""	""	""	""	""	 26	3.762203e+01	109	13.0	 5	 0	 0	 18.0	NOT MATCHED
"Facebook"	"Da Job"		"Las Vegas"	"NV"	"89119"	"United States"	"36.070843"	"-115.135765"	"Real Estate"		""	""	""	""	""	""	""	 27	4.890167e+01	109	13.5	 2	 0	 0	 15.5	NOT MATCHED
"Facebook"	"Statement Furnishings"	"1335 E. Sunset Rd #H"	"Las Vegas"	"NV"	"89119"	"United States"	"36.071475738353"	"-115.1357960701"	"Furniture Store, Home Decor, Interior Design Studio"	"7024770877"	"10:00-17:00"	"10:00-17:00"	"10:00-17:00"	"10:00-17:00"	"10:00-14:00"	"NA-NA"	"NA-NA"	 38	2.215443e+01	109	19.0	10	 0	20	 49.0	NOT MATCHED
"Facebook"	"Silvercar"		"Las Vegas"	"NV"	"89119"	"United States"	"36.0715"	"-115.13602"	"Car Rental"		""	""	""	""	""	""	""	 32	2.984486e+01	109	16.0	10	 0	 0	 26.0	NOT MATCHED
"Facebook"	"Express Furniture Outlet-Las Vegas"	"1335 E. Sunset Rd. Suite D"	"Las Vegas"	"NV"	"89119"	"United States"	"36.071510426094"	"-115.13564586639"	"Furniture Store"	"7029544436"	"10:00-18:00"	"10:00-18:00"	"10:00-18:00"	"10:00-18:00"	"10:00-18:00"	"10:00-18:00"	"NA-NA"	 32	3.075654e+01	109	16.0	 5	 0	20	 41.0	NOT MATCHED
"Facebook"	"KWDG Architecture"	"6585 Escondido Street, Suite D"	"Las Vegas"	"NV"	"89119"	"United States"	"36.070999643428"	"-115.13582026665"	"Architectural Designer"	"7024613798"	""	""	""	""	""	""	""	 30	3.110586e+01	109	15.0	 5	 0	 0	 20.0	NOT MATCHED
"Facebook"	"Xyience"	"1335 E Sunset Rd Ste J"	"Las Vegas"	"NV"	"89119"	"United States"	"36.071408552176"	"-115.13612912132"	"Fruit & Vegetable Store"	"7024305400"	""	""	""	""	""	""	""	 26	3.034975e+01	109	13.0	 5	 0	 0	 18.0	NOT MATCHED
"Facebook"	"Cavalcanti Jiujitsu"		"Las Vegas"	"NV"	"89119"	"United States"	"36.0716"	"-115.136154"	"Martial Arts School"		""	""	""	""	""	""	""	 17	4.598938e+01	109	 8.5	 2	 0	 0	 10.5	NOT MATCHED
"Facebook"	"Hibachi-San"	"1300 E SUNSET Rd"	"Las Vegas"	"NV"	"89104"	"United States"	"36.0719049"	"-115.1355434"	"Sushi Restaurant"	"7025476896"	""	""	""	""	""	""	""	 30	7.437957e+01	109	15.0	-5	 0	 0	 10.0	NOT MATCHED
"Facebook"	"NSRC Jiu Jitsu"	"9155  Las Vegas Blvd S"	"Clark"	"NV"	"89123"	"United States"	"36.071516951658"	"-115.13599534027"	"Campus Building"	"7027159841"	""	""	""	""	""	""	""	 33	3.028504e+01	109	16.5	 5	 0	 0	 21.5	NOT MATCHED
"Facebook"	"Real Equities LLC"	"9155 Las Vegas Blvd S"	"Enterprise"	"NV"	"89123"	"United States"	"36.071516951658"	"-115.13599534027"	"Car Rental"	"7028979090"	""	""	""	""	""	""	""	 36	3.028504e+01	109	18.0	 5	 0	 0	 23.0	NOT MATCHED
"Facebook"	"Ceo  Management AAE"	"1300 e sunset"	"Las Vegas"	"NV"	"89165"	"United States"	"36.0719049"	"-115.1355434"	"Arts & Entertainment"	"7025043321"	""	""	""	""	""	""	""	 29	7.437957e+01	109	14.5	-5	 0	 0	  9.5	NOT MATCHED
"Facebook"	"Sweet Fairy Brigadeiros"	"1525 E Sunset Rd #10"	"Las Vegas"	"NV"	"89119"	"United States"	"36.0719049"	"-115.1359559"	"Candy Store"	"7025268031"	"09:00-17:00"	"09:00-17:00"	"09:00-17:00"	"09:00-17:00"	"09:00-12:00"	"NA-NA"	"NA-NA"	 41	7.056642e+01	109	20.5	-5	 0	 0	 15.5	NOT MATCHED
"Google"	"Regal Nails"	"4505 W Charleston Blvd"	"Las Vegas"	"NV"	"89102"	"USA"	"36.1564745"	"-115.202516"	"beautysvc"	"+17022585900"	"9:00 AM – 7:00 PM"	"9:00 AM – 7:00 PM"	"9:00 AM – 7:00 PM"	"9:00 AM – 7:00 PM"	"9:00 AM – 7:00 PM"	"9:00 AM – 7:00 PM"	"10:00 AM – 5:00 PM"	100	2.504081e+02	111	50.0	-8	10	20	 72.0	MATCHED
"Facebook"	"SKECHERS"	"1191 S Decatur Ave"	"Las Vegas"	"NV"	"89102"	"United States"	"36.157571679148"	"-115.20542014906"	"Footwear Store"	"7022594430"	"09:00-21:00"	"09:00-21:00"	"09:00-21:00"	"09:00-21:00"	"09:00-21:00"	"09:00-21:00"	"09:00-21:00"	 21	5.710353e+01	111	10.5	 0	 0	 0	 10.5	NOT MATCHED
"Facebook"	"Anna's Linens"	"1191 S Decatur Blvd"	"Las Vegas"	"NV"	"89102-8501"	"United States"	"36.157756413723"	"-115.20554988357"	"Furniture Store"	"7028770088"	""	""	""	""	""	""	""	 42	8.054691e+01	111	21.0	-5	 0	 0	 16.0	NOT MATCHED
"Facebook"	"Ses Gaming"	"4747  Faircenter Pkwy"	"Las Vegas"	"NV"	"89102"	"United States"	"36.1566551"	"-115.204735"	"Business Service"	"7028789761"	""	""	""	""	""	""	""	 38	6.383415e+01	111	19.0	 0	 0	 0	 19.0	NOT MATCHED
"Google"	"Thai Bistro"	"Las Vegas"	"Las Vegas"	"NV"	"89146"	"USA"	"36.1596711"	"-115.2302451"	"restaurants"	""	""	""	""	""	""	""	""	100	1.225451e+01	113	50.0	15	 0	20	 85.0	MATCHED
"Facebook"	"Denny's"	"6300 W Charleston #110"	"Las Vegas"	"NV"	"89102"	"United States"	"36.159472618602"	"-115.23053571582"	"American Restaurant, Breakfast & Brunch Restaurant, Diner, Burger Restaurant, Sandwich Shop, Cafeteria"	"7023090622"	""	""	""	""	""	""	""	 11	2.396069e+01	113	 5.5	10	 0	20	 35.5	NOT MATCHED
"Facebook"	"T-Mobile"	"6250 W Charleston Blvd"	"Las Vegas"	"NV"	"89146"	"United States"	"36.159693505022"	"-115.23001134396"	"Mobile Phone Shop, Electronics Store"	"7022582901"	"10:00-20:00"	"10:00-20:00"	"10:00-20:00"	"10:00-20:00"	"10:00-20:00"	"10:00-19:00"	"11:00-18:00"	 42	2.920124e+01	113	21.0	10	 0	 0	 31.0	NOT MATCHED
"Facebook"	"Blick Art Materials"	"6300 W. Charleston Blvd."	"Las Vegas"	"NV"	"89107"	"United States"	"36.15976"	"-115.23058"	"Arts & Crafts Store, Retail Company"	"7023680209"	"09:00-19:00"	"09:00-19:00"	"09:00-19:00"	"09:00-19:00"	"09:00-19:00"	"09:00-19:00"	"11:00-18:00"	 33	3.306760e+01	113	16.5	 5	 0	 0	 21.5	NOT MATCHED
"Facebook"	"PVP Zone"	"6250 W Charleston Blvd Ste 130"	"Las Vegas"	"NV"	"89146"	"United States"	"36.15962687051"	"-115.23019730525"	"Video Game, Arcade, Lounge"	"7025388448"	""	""	""	""	""	""	""	 11	1.105065e+01	113	 5.5	15	 0	 0	 20.5	NOT MATCHED
"Facebook"	"Thai Bistro"	"6250 W Charleston Blvd"	"Las Vegas"	"NV"	"89146"	"United States"	"36.15965326"	"-115.230063061"	"Local Business"		"10:30-22:00"	"10:30-22:00"	"10:30-22:00"	"10:30-22:00"	"10:30-22:00"	"11:30-22:00"	"11:30-22:00"	100	2.305423e+01	113	50.0	10	 0	 0	 60.0	NOT MATCHED
"Facebook"	"Renttext Vegas - CSN"	"6250 West Charleston Boulevard Suite 150"	"Las Vegas"	"NV"	"89146"	"United States"	"36.159654788889"	"-115.23006410111"	"Bookstore, Community College"	"7028772665"	"08:00-18:00"	"08:00-18:00"	"08:00-18:00"	"08:00-18:00"	"08:00-18:00"	"NA-NA"	"NA-NA"	 28	2.303835e+01	113	14.0	10	 0	 0	 24.0	NOT MATCHED
"Facebook"	"Dick Blick Las Vegas"	"6300 W Charleston Blvd, Ste 130"	"Las Vegas"	"NV"	"89146"	"United States"	"36.159510201524"	"-115.2310090555"	"Arts & Crafts Store, Art Gallery"	"7023680209"	""	""	""	""	""	""	""	 32	6.427723e+01	113	16.0	 0	 0	 0	 16.0	NOT MATCHED
"Facebook"	"State of Nevada Division of Child & Family Services"	"6171 W Charleston Blvd"	"Las Vegas"	"NV"	"89146"	"United States"	"36.158838469782"	"-115.22997162154"	"Government Organization, Public & Government Service"	"7024860000"	"08:00-17:00"	"08:00-17:00"	"08:00-17:00"	"08:00-17:00"	"08:00-17:00"	"08:00-17:00"	"08:00-17:00"	 20	8.649625e+01	113	10.0	-5	 0	 0	  5.0	NOT MATCHED
"Facebook"	"GameStop"	"6250 W Charleston Blvd"	"Las Vegas"	"NV"	"89146"	"United States"	"36.159654788889"	"-115.23006410111"	"Video Game"	"7022580489"	""	""	""	""	""	""	""	 32	2.303835e+01	113	16.0	10	 0	 0	 26.0	NOT MATCHED
"Facebook"	"ChiAm Restaurant"	"6300 W. Charleston Blvd Suite 170"	"Las Vegas"	"NV"	"89146"	"United States"	"36.15976"	"-115.23058"	"Asian Fusion Restaurant"	"7029986226"	"10:00-21:00"	"10:00-21:00"	"10:00-21:00"	"10:00-21:00"	"10:00-21:00"	"11:00-20:00"	"NA-NA"	 37	3.306760e+01	113	18.5	 5	 0	20	 43.5	NOT MATCHED
"Facebook"	"Tacos Los Toritos"	"6300 W Charleston Blvd"	"Las Vegas"	"NV"	"89146-1179"	"United States"	"36.159515701932"	"-115.23071768898"	"Mexican Restaurant"	"7028226700"	""	""	""	""	""	""	""	 43	3.822253e+01	113	21.5	 5	 0	20	 46.5	NOT MATCHED
"Facebook"	"West Charleston Chiropractic"	"6212 W Charleston Blvd, # 100"	"Las Vegas"	"NV"	"89146"	"United States"	"36.159583559127"	"-115.22925978453"	"Chiropractor, Shopping & Retail"	"7028776767"	""	""	""	""	""	""	""	 36	9.329488e+01	113	18.0	-5	 0	 0	 13.0	NOT MATCHED
"Facebook"	"Honcho Logistics LLC"	"6250 W Charleston Blvd"	"Las Vegas"	"NV"	"89146-1177"	"United States"	"36.15965326"	"-115.230063061"	"Local Business"	"7028387678"	""	""	""	""	""	""	""	 26	2.305423e+01	113	13.0	10	 0	 0	 23.0	NOT MATCHED
"Facebook"	"RebelBooks II"	"6250 W Charleston Blvd, Ste 150"	"Las Vegas"	"NV"	"89146"	"United States"	"36.15965326"	"-115.230063061"	"Shopping & Retail"	"7028772821"	"09:00-17:00"	"09:00-17:00"	"09:00-17:00"	"09:00-17:00"	"09:00-16:00"	"NA-NA"	"NA-NA"	 25	2.305423e+01	113	12.5	10	 0	 0	 22.5	NOT MATCHED
"Facebook"	"The Safe Keeper"	"6220 W Charleston Blvd"	"Las Vegas"	"NV"	"89146"	"United States"	"36.15958"	"-115.22969"	"Home Security Company"	"7028737233"	"09:00-18:00"	"09:00-18:00"	"09:00-18:00"	"09:00-18:00"	"09:00-18:00"	"11:00-17:00"	"NA-NA"	 31	5.462786e+01	113	15.5	 0	 0	 0	 15.5	NOT MATCHED
"Facebook"	"Post Net"	"6250 W Charleston Blvd, Ste 120"	"Las Vegas"	"NV"	"89146-1180"	"United States"	"36.15965326"	"-115.230063061"	"Business Service"	"7025797678"	""	""	""	""	""	""	""	 32	2.305423e+01	113	16.0	10	 0	 0	 26.0	NOT MATCHED
"Facebook"	"Textbook Brokers CSN"	"6250 W Charleston Blvd"	"Las Vegas"	"NV"	"89146"	"United States"	"36.159654788889"	"-115.23006410111"	"Bookstore"	"7028772665"	""	""	""	""	""	""	""	 32	2.303835e+01	113	16.0	10	 0	 0	 26.0	NOT MATCHED
"Facebook"	"Sk Smoke Shop"	"6300 W Charleston Blvd"	"Las Vegas"	"NV"	"89107"	"United States"	"36.159552838"	"-115.230714395"	"Tobacco Store"	"7028785005"	""	""	""	""	""	""	""	 25	3.749995e+01	113	12.5	 5	 0	 0	 17.5	NOT MATCHED
"Facebook"	"Dark Tower Comics"	"6300 W Charleston Blvd"	"Las Vegas"	"NV"	"89146-1179"	"United States"	"36.159515701932"	"-115.23071768898"	"Comic Bookstore"	"7027952664"	""	""	""	""	""	""	""	 36	3.822253e+01	113	18.0	 5	 0	 0	 23.0	NOT MATCHED
"Facebook"	"Mr Pool & Mrs Patio"	"6220 W Charleston Blvd"	"Las Vegas"	"NV"	"89146-1117"	"United States"	"36.15958"	"-115.22969"	"Furniture Store, Swimming Pool & Hot Tub Service"	"7028786162"	""	""	""	""	""	""	""	 29	5.462786e+01	113	14.5	 0	 0	 0	 14.5	NOT MATCHED
"Facebook"	"Hansen Chiropractic Office"	"6212 W Charleston Blvd Ste 100"	"Las Vegas"	"NV"	"89146"	"United States"	"36.15968"	"-115.22932"	"Chiropractor"	"7028783191"	""	""	""	""	""	""	""	 38	8.872616e+01	113	19.0	-5	 0	 0	 14.0	NOT MATCHED
